syn_flood_consensus,service_sweep_dispersion,low_entropy_repetition,auth_compromise_pattern,y_true,neural_meta,symbolic_raw,clafpp_final
2.0611535e-09,0.0006273788,0.06576301,0.5,0,0.00032161694,0.14417984,0.00032161694
2.0611535e-09,0.99999666,4.529556e-06,0.5,1,0.99961275,0.5689093,0.99961275
2.0611535e-09,0.00271386,0.10157403,0.5,0,0.00028252095,0.15305437,0.00028252095
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00027333022,0.15213713,0.00027333022
2.0611535e-09,0.00067060074,0.095529556,0.5,0,0.00050002994,0.15081303,0.00050002994
2.0611535e-09,0.0006273788,0.99223125,0.5,1,0.9995038,0.35004294,0.9995038
2.0611535e-09,0.3303359,0.02810925,0.5,0,0.00062148983,0.280759,0.00062148983
2.0611535e-09,0.00271386,0.10157403,0.5,0,0.00027068928,0.15305437,0.00027068928
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00031013283,0.15213713,0.00031013283
2.0611535e-09,0.0010000889,0.10157403,0.5,0,0.00030718246,0.15230097,0.00030718246
2.0611535e-09,0.7661445,0.00019983943,0.5,1,0.99969643,0.46614695,0.99969643
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0002425563,0.15213713,0.0002425563
2.0611535e-09,0.99982077,0.0008586384,0.5,1,0.39341033,0.56902176,0.39341033
2.0611535e-09,0.72044444,0.00023761105,0.5,1,0.99970704,0.4460648,0.99970704
2.0611535e-09,0.0006273788,0.99223125,0.5,1,0.9996982,0.35004294,0.9996982
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00024432738,0.15213713,0.00024432738
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00024809764,0.15213713,0.00024809764
2.0611535e-09,0.00271386,0.10157403,0.5,0,0.0003838555,0.15305437,0.0003838555
2.0611535e-09,0.051825017,0.0016856791,0.5,1,0.012042104,0.15244916,0.012042104
1.0,0.8515319,0.00016293966,0.5,1,0.9997044,0.9344231,0.9997044
2.0611535e-09,0.0006273788,0.000121363766,1.0,1,0.008833472,0.25888547,0.008833472
2.0611535e-09,0.99999666,3.050195e-06,0.5,1,0.993777,0.568909,0.993777
2.0611535e-09,0.63336194,0.00029981724,0.5,1,0.99973065,0.40779555,0.99973065
2.0611535e-09,0.6871152,0.00022996012,0.5,1,0.999601,0.43141094,0.999601
2.0611535e-09,0.0006273788,0.0009190536,0.5,1,0.0011242176,0.12977138,0.0011242176
2.0611535e-09,0.0006273788,0.053617734,0.5,0,0.0003225702,0.14148113,0.0003225702
2.0611535e-09,0.0006273788,0.00030189013,0.5,1,0.0112192035,0.12963425,0.0112192035
2.0611535e-09,0.66966426,0.00022996012,0.5,1,0.9997026,0.4237392,0.9997026
2.0611535e-09,0.77323467,0.00020971448,0.5,1,0.9997082,0.46926612,0.9997082
2.0611535e-09,0.59548014,0.00029852884,0.5,1,0.9996604,0.39114174,0.9996604
1.0,0.66966426,0.0002869334,0.5,1,0.99970824,0.85449827,0.99970824
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0002444913,0.15213713,0.0002444913
2.0611535e-09,0.8000596,0.00018961073,0.5,1,0.9996102,0.4810544,0.9996102
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00030739667,0.15213713,0.00030739667
2.0611535e-09,0.0006273788,0.0012571297,1.0,1,0.001335113,0.25913787,0.001335113
2.0611535e-09,0.5366012,0.00029981724,0.5,1,0.9996413,0.36525774,0.9996413
2.0611535e-09,0.6607564,0.00023557316,0.5,1,0.99972016,0.4198244,0.99972016
2.0611535e-09,0.3303359,0.028700916,0.5,0,0.0006466233,0.2808905,0.0006466233
2.0611535e-09,0.0006273788,0.9916888,0.5,1,0.9996349,0.34992242,0.9996349
2.0611535e-09,0.0006273788,2.06493e-05,0.5,0,0.58165616,0.12957175,0.58165616
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0002579192,0.15213713,0.0002579192
2.0611535e-09,0.0006273788,0.70649314,0.5,1,0.9989949,0.28655136,0.9989949
2.0611535e-09,0.8063815,0.00019423927,0.5,1,0.9996024,0.48383468,0.9996024
2.0611535e-09,0.0006273788,0.99223125,0.5,1,0.9996693,0.35004294,0.9996693
2.0611535e-09,0.0006273788,0.0021873605,1.0,1,0.0017152686,0.25934455,0.0017152686
2.0611535e-09,0.78017163,0.00019812543,0.5,1,0.99973017,0.4723132,0.99973017
2.0611535e-09,0.0010000889,0.10157403,0.5,0,0.00027203799,0.15230097,0.00027203799
1.0,0.66966426,0.00023557316,0.5,1,0.9996733,0.8544868,0.9996733
2.0611535e-09,0.0006273788,0.9914875,0.5,1,0.0011649834,0.3498777,0.0011649834
2.0611535e-09,0.001305322,0.10157403,0.5,0,0.0002965946,0.15243517,0.0002965946
2.0611535e-09,0.78017163,0.00018961073,0.5,1,0.99969685,0.4723113,0.99969685
2.0611535e-09,0.99983454,5.6423564e-06,0.5,1,0.9987951,0.5688383,0.9987951
1.0,0.0006273788,0.10157403,0.5,1,0.04377318,0.58288354,0.04377318
2.0611535e-09,1.0,0.00056751387,0.5,1,0.95543635,0.5690359,0.95543635
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00030694657,0.15213713,0.00030694657
2.0611535e-09,0.69564974,0.00029267385,0.5,1,0.99972993,0.43517682,0.99972993
2.0611535e-09,0.000923269,0.095529556,0.5,0,0.0005051195,0.1509241,0.0005051195
1.0,0.0006273788,0.10157403,0.5,1,0.17916463,0.58288354,0.17916463
1.0,0.0006273788,0.006765324,0.5,1,0.049483538,0.5618169,0.049483538
1.0,0.0006273788,6.3607906e-05,0.5,1,0.88675636,0.5603277,0.88675636
2.0611535e-09,0.0006273788,0.99223125,0.5,1,0.9996872,0.35004294,0.9996872
2.0611535e-09,0.7661445,0.00020471742,0.5,1,0.9996934,0.46614808,0.9996934
2.0611535e-09,0.0006273788,0.10157403,1.0,1,0.0022356806,0.2814285,0.0022356806
2.0611535e-09,0.72044444,0.0002594292,0.5,1,0.99970186,0.44606963,0.99970186
2.0611535e-09,0.7284291,0.00023658968,0.5,1,0.9997317,0.44957474,0.9997317
2.0611535e-09,0.0006273788,0.001221937,0.5,1,0.0026058871,0.12983868,0.0026058871
2.0611535e-09,0.0006273788,0.0034616778,0.5,1,0.0046700547,0.13033636,0.0046700547
2.0611535e-09,0.6871152,0.00030581537,0.5,1,0.99949706,0.43142778,0.99949706
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00024413684,0.15213713,0.00024413684
2.0611535e-09,0.0006273788,0.035905126,0.5,1,0.0034286154,0.13754536,0.0034286154
2.0611535e-09,0.7661445,0.00019423927,0.5,1,0.9997316,0.46614575,0.9997316
2.0611535e-09,0.0011425692,0.14020045,1.0,1,0.9920389,0.29023784,0.9920389
2.0611535e-09,0.0006273788,0.41503912,0.5,0,0.0076879994,0.22178969,0.0076879994
2.0611535e-09,0.0009356501,0.10157403,0.5,0,0.00029945842,0.15227264,0.00029945842
1.0,0.0006273788,0.0015614587,0.5,1,0.010740713,0.56066054,0.010740713
2.0611535e-09,0.0006273788,0.007728035,0.5,0,0.00058048696,0.13128436,0.00058048696
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00024127621,0.15213713,0.00024127621
2.0611535e-09,0.008953948,0.12945288,1.0,1,0.96971786,0.29128373,0.96971786
1.0,0.3303359,0.0016784454,0.5,1,0.99923164,0.70563245,0.99923164
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.30506343,0.15213713,0.30506343
2.0611535e-09,0.0006273788,0.01031708,0.5,0,0.0009784008,0.13185965,0.0009784008
2.0611535e-09,0.017293166,0.10157403,0.5,0,0.00033876998,0.1594637,0.00033876998
2.0611535e-09,0.9999858,0.00030925838,0.5,1,0.20612843,0.56897223,0.20612843
2.0611535e-09,0.001305322,0.10157403,0.5,0,0.00029589378,0.15243517,0.00029589378
2.0611535e-09,0.008953948,0.10157403,0.5,0,0.0004443536,0.15579763,0.0004443536
2.0611535e-09,0.99030757,1.0692237e-05,0.5,0,0.9986896,0.56465113,0.9986896
2.0611535e-09,0.9999964,0.00011192438,0.5,1,0.99942136,0.56893307,0.99942136
2.0611535e-09,0.3303359,0.2761898,0.5,1,0.9990559,0.33588302,0.9990559
2.0611535e-09,0.0012212407,0.10157403,0.5,0,0.000275196,0.1523982,0.000275196
2.0611535e-09,0.0006273788,0.98919046,0.5,1,0.76520413,0.34936726,0.76520413
2.0611535e-09,0.0006273788,0.0005052369,1.0,0,0.0011459346,0.2589708,0.0011459346
2.0611535e-09,0.002079943,0.10157403,0.5,0,0.00026748297,0.15277569,0.00026748297
1.0,0.0006273788,0.10157403,0.5,1,0.99726105,0.58288354,0.99726105
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00026839256,0.15213713,0.00026839256
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00024238009,0.15213713,0.00024238009
2.0611535e-09,0.0006273788,0.5134897,0.5,1,0.9994851,0.24366562,0.9994851
2.0611535e-09,0.0006273788,0.08945734,0.5,0,0.0009029794,0.14944476,0.0009029794
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0002458466,0.15213713,0.0002458466
2.0611535e-09,0.0006273788,0.99223125,0.5,1,0.99973136,0.35004294,0.99973136
2.0611535e-09,0.0013951841,0.10157403,0.5,0,0.0002720954,0.15247467,0.0002720954
2.0611535e-09,0.0006273788,0.35141692,0.5,1,0.99827415,0.20765272,0.99827415
2.0611535e-09,0.0006273788,0.071372084,0.5,0,0.00028105508,0.14542618,0.00028105508
2.0611535e-09,0.0006273788,0.04102785,0.5,1,0.0011715011,0.13868363,0.0011715011
2.0611535e-09,0.99999976,0.0008056513,0.5,1,0.13586059,0.56908864,0.13586059
2.0611535e-09,0.9997532,0.0021353401,0.5,1,0.060237136,0.5692757,0.060237136
2.0611535e-09,0.0006273788,0.51241356,0.5,0,0.99046534,0.24342649,0.99046534
2.0611535e-09,0.0023759017,0.10157403,0.5,0,0.000409753,0.1529058,0.000409753
2.0611535e-09,0.00081895175,0.095529556,0.5,0,0.0005451699,0.15087825,0.0005451699
2.0611535e-09,0.72044444,0.00021483365,0.5,1,0.9996794,0.44605973,0.9996794
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00028237567,0.15213713,0.00028237567
0.9999999,0.99891675,0.0003287585,0.5,1,0.9991018,0.99925303,0.9991018
1.0,0.13705133,0.0017537009,0.5,1,0.9994543,0.62067777,0.9994543
2.0611535e-09,0.0006273788,0.20344633,0.5,1,0.0051695853,0.17477334,0.0051695853
2.0611535e-09,0.0056337365,0.10157403,0.5,0,0.00034450993,0.154338,0.00034450993
2.0611535e-09,0.3303359,0.7611976,0.5,1,0.9989828,0.44365275,0.9989828
2.0611535e-09,0.0006273788,0.10688151,0.5,1,0.0013774353,0.15331645,0.0013774353
2.0611535e-09,0.0019460625,0.10157403,0.5,0,0.00028877862,0.15271683,0.00028877862
2.0611535e-09,0.0046172296,0.14020045,1.0,1,0.99900925,0.29176536,0.99900925
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0002740547,0.15213713,0.0002740547
1.0,0.0006273788,0.10157403,0.5,1,0.34687802,0.58288354,0.34687802
2.0611535e-09,0.0006273788,0.56248474,0.5,0,0.0007889582,0.25455242,0.0007889582
2.0611535e-09,0.0006273788,0.034587033,1.0,1,0.0021563747,0.26654384,0.0021563747
2.0611535e-09,0.75890154,0.00022007756,0.5,1,0.999612,0.46296737,0.999612
2.0611535e-09,0.00067060074,0.10157403,0.5,0,0.0005447621,0.15215611,0.0005447621
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0003076474,0.15213713,0.0003076474
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.075207815,0.15213713,0.075207815
2.0611535e-09,0.7040516,0.00027889328,0.5,1,0.999725,0.43886736,0.999725
2.0611535e-09,0.94617385,6.338243e-06,0.5,0,0.99942553,0.5452482,0.99942553
2.0611535e-09,0.00075603544,0.10157403,0.5,0,0.00084718456,0.15219368,0.00084718456
2.0611535e-09,0.0006273788,0.005382671,0.5,0,0.0004980012,0.1307632,0.0004980012
2.0611535e-09,0.0006273788,0.054410037,0.5,0,0.00027969352,0.14165719,0.00027969352
1.0,0.59548014,0.00028570037,0.5,1,0.99965256,0.8218853,0.99965256
2.0611535e-09,0.0013951841,0.10157403,0.5,0,0.00029705963,0.15247467,0.00029705963
2.0611535e-09,0.81255025,0.00018146184,0.5,1,0.99940777,0.4865437,0.99940777
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00024135312,0.15213713,0.00024135312
2.0611535e-09,0.3303359,0.120897286,0.5,0,0.0005507109,0.3013767,0.0005507109
2.0611535e-09,0.999954,0.0024670488,0.5,1,0.005787023,0.56943774,0.005787023
2.0611535e-09,0.0006273788,0.053617734,0.5,0,0.0003537814,0.14148113,0.0003537814
2.0611535e-09,0.7040516,0.0002722483,0.5,1,0.9997223,0.43886587,0.9997223
2.0611535e-09,0.0006273788,0.4219575,0.5,1,0.0010610252,0.22332695,0.0010610252
2.0611535e-09,0.0006273788,7.2749585e-06,1.0,1,0.004132483,0.25886014,0.004132483
2.0611535e-09,0.3303359,0.00696037,0.5,0,0.00065612915,0.2760597,0.00065612915
1.0,0.0006273788,3.050195e-06,0.5,1,0.99962354,0.5603143,0.99962354
2.0611535e-09,0.0006273788,0.023222368,0.5,1,0.0019326473,0.13472722,0.0019326473
2.0611535e-09,0.3303359,0.00061800826,0.5,1,0.5050007,0.27465042,0.5050007
2.0611535e-09,0.0006273788,0.9849775,0.5,1,0.7930623,0.34843114,0.7930623
2.0611535e-09,0.0006273788,0.28593737,0.5,1,0.28480256,0.19310302,0.28480256
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0010067713,0.15213713,0.0010067713
2.0611535e-09,0.0056337365,0.1321957,1.0,1,0.9861217,0.29043356,0.9861217
2.0611535e-09,0.008953948,0.10157403,0.5,0,0.00036542935,0.15579763,0.00036542935
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00024043914,0.15213713,0.00024043914
2.0611535e-09,0.5858091,0.00027769478,0.5,1,0.99959075,0.3868855,0.99959075
2.0611535e-09,0.0006273788,0.9914875,0.5,1,0.9892025,0.3498777,0.9892025
2.0611535e-09,0.7661445,0.00019507765,0.5,1,0.99970764,0.4661459,0.99970764
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00031146882,0.15213713,0.00031146882
2.0611535e-09,0.0006273788,0.0052550607,0.5,1,0.0136203375,0.13073485,0.0136203375
2.0611535e-09,0.0012212407,0.10157403,0.5,0,0.00027482567,0.1523982,0.00027482567
2.0611535e-09,0.77323467,0.00020971448,0.5,1,0.99973035,0.46926612,0.99973035
2.0611535e-09,0.0006273788,7.674086e-06,0.5,1,0.99921733,0.12956887,0.99921733
2.0611535e-09,0.017293166,0.00021725257,0.5,0,0.0057057133,0.13694201,0.0057057133
1.0,0.0006273788,3.6429694e-05,0.5,1,0.9269714,0.5603217,0.9269714
1.0,0.84113085,0.00017441274,0.5,1,0.9997163,0.92985314,0.9997163
2.0611535e-09,0.6050774,0.00028570037,0.5,1,0.9992184,0.395358,0.9992184
2.0611535e-09,0.0006273788,0.99223125,0.5,1,0.9997194,0.35004294,0.9997194
2.0611535e-09,0.0006273788,0.00044401834,1.0,1,0.0027052038,0.25895718,0.0027052038
2.0611535e-09,0.78017163,0.00019812543,0.5,1,0.9996986,0.4723132,0.9996986
2.0611535e-09,0.0006273788,0.9914875,0.5,1,0.9814137,0.3498777,0.9814137
2.0611535e-09,0.62402487,0.0002594292,0.5,1,0.9992897,0.40368184,0.9992897
2.0611535e-09,0.0006273788,0.10432554,0.5,0,0.24057522,0.15274851,0.24057522
2.0611535e-09,0.08017295,0.00012283624,0.5,1,0.69882166,0.16456415,0.69882166
1.0,0.0006273788,0.008558384,0.5,1,0.52200806,0.5622153,0.52200806
2.0611535e-09,0.0006273788,0.28593737,0.5,1,0.99284196,0.19310302,0.99284196
2.0611535e-09,0.9646568,0.1275462,0.5,1,0.0015718366,0.58171326,0.0015718366
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00031078642,0.15213713,0.00031078642
2.0611535e-09,0.66966426,0.0002914162,0.5,1,0.9997303,0.42375284,0.9997303
2.0611535e-09,0.0006273788,0.00020418913,1.0,1,0.0029091334,0.2589039,0.0029091334
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00030912648,0.15213713,0.00030912648
2.0611535e-09,0.0006273788,0.21805774,0.5,0,0.1478989,0.17802002,0.1478989
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00026217473,0.15213713,0.00026217473
2.0611535e-09,0.0006273788,0.010255686,0.5,1,0.008968388,0.131846,0.008968388
2.0611535e-09,0.008953948,0.09310123,0.5,0,0.0003500808,0.15391496,0.0003500808
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00030703953,0.15213713,0.00030703953
2.0611535e-09,0.0006273788,0.00076115533,1.0,0,0.0013412673,0.25902766,0.0013412673
2.0611535e-09,0.008953948,0.10532401,0.5,0,0.0003067228,0.15663089,0.0003067228
2.0611535e-09,0.0006273788,0.0026517035,0.5,1,0.0010969774,0.13015638,0.0010969774
2.0611535e-09,0.77323467,0.00020971448,0.5,1,0.99972546,0.46926612,0.99972546
2.0611535e-09,0.0006273788,0.014811158,0.5,1,0.0018471441,0.13285823,0.0018471441
2.0611535e-09,0.0006273788,0.27791527,0.5,0,0.99863976,0.1913205,0.99863976
2.0611535e-09,0.55642533,0.0002722483,0.5,1,0.99963677,0.37396666,0.99963677
2.0611535e-09,0.0006273788,0.9914875,0.5,1,0.001161703,0.3498777,0.001161703
2.0611535e-09,0.3303359,0.0056723845,0.5,0,0.0006426087,0.2757735,0.0006426087
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00025244395,0.15213713,0.00025244395
2.0611535e-09,0.017293166,0.10157403,0.5,0,0.00039051136,0.1594637,0.00039051136
2.0611535e-09,0.0049339663,0.10157403,0.5,0,0.00033750955,0.15403038,0.00033750955
1.0,0.16612642,0.0010077087,0.5,1,0.9995716,0.633294,0.9995716
2.0611535e-09,0.0006273788,0.99223125,0.5,1,0.99208677,0.35004294,0.99208677
2.0611535e-09,0.99999666,3.050195e-06,0.5,1,0.99971074,0.568909,0.99971074
2.0611535e-09,0.8000596,0.00018146184,0.5,1,0.9997209,0.48105258,0.9997209
2.0611535e-09,0.0006273788,0.091084525,0.5,0,0.0003331854,0.14980632,0.0003331854
2.0611535e-09,0.99957937,0.0041263252,0.5,0,0.5413137,0.5696417,0.5413137
1.0,0.0006273788,0.10157403,1.0,1,0.2714629,0.71217495,0.2714629
2.0611535e-09,0.7515071,0.00020471742,0.5,1,0.9997181,0.4597132,0.9997181
2.0611535e-09,0.0006273788,0.603508,0.5,1,0.9996043,0.26366785,0.9996043
2.0611535e-09,0.0006273788,0.09144175,0.5,1,0.0012547945,0.1498857,0.0012547945
2.0611535e-09,0.0019460625,0.10157403,0.5,0,0.0003059638,0.15271683,0.0003059638
2.0611535e-09,0.0006273788,0.4050363,0.5,1,0.9616764,0.21956705,0.9616764
2.0611535e-09,0.0006273788,0.99223125,0.5,1,0.9996753,0.35004294,0.9996753
2.0611535e-09,0.0025392782,0.10157403,0.5,0,0.00029373946,0.15297763,0.00029373946
1.0,0.7040516,0.00022448057,0.5,1,0.99968743,0.86960167,0.99968743
2.0611535e-09,0.00067060074,0.095529556,0.5,0,0.0005345853,0.15081303,0.0005345853
1.0,0.7515071,0.00021483365,0.5,1,0.99972,0.8904619,0.99972
1.0,0.0006273788,0.001467687,0.5,1,0.9670796,0.56063974,0.9670796
2.0611535e-09,0.0006273788,0.0013455466,0.5,1,0.0025553706,0.12986614,0.0025553706
2.0611535e-09,0.6871152,0.00024028638,0.5,1,0.99762833,0.43141323,0.99762833
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.000315774,0.15213713,0.000315774
2.0611535e-09,0.004320735,0.10157403,0.5,0,0.00032047395,0.15376079,0.00032047395
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0003132153,0.15213713,0.0003132153
2.0611535e-09,0.6871152,0.0002657616,0.5,1,0.9997318,0.4314189,0.9997318
2.0611535e-09,0.0010000889,0.10157403,0.5,0,0.0002967146,0.15230097,0.0002967146
2.0611535e-09,0.7040516,0.00021913176,0.5,1,0.99970967,0.43885407,0.99970967
2.0611535e-09,0.3303359,0.006406841,0.5,0,0.0006694662,0.27593672,0.0006694662
2.0611535e-09,0.0006273788,0.0018244635,0.5,0,0.0005733418,0.12997256,0.0005733418
2.0611535e-09,0.3303359,0.0993938,0.5,0,0.0006314445,0.29659858,0.0006314445
5.9758077e-06,0.99999666,3.050195e-06,0.5,1,0.9997318,0.56891155,0.9997318
2.0611535e-09,0.0006273788,0.98892945,0.5,1,0.05582439,0.34930927,0.05582439
2.0611535e-09,0.7515071,0.0002129911,0.5,1,0.9996185,0.45971504,0.9996185
2.0611535e-09,0.0006273788,0.006899775,0.5,1,0.0009142777,0.13110031,0.0009142777
2.0611535e-09,0.0033127249,0.10157403,0.5,0,0.00027850416,0.15331765,0.00027850416
2.0611535e-09,0.0006273788,0.0017964406,0.5,1,0.0025498604,0.12996633,0.0025498604
2.0611535e-09,0.7515071,0.00020971448,0.5,1,0.9996991,0.45971432,0.9996991
2.0611535e-09,0.0023759017,0.10157403,0.5,0,0.00031233934,0.1529058,0.00031233934
2.0611535e-09,0.0006273788,0.00029469715,0.5,1,0.011687126,0.12963264,0.011687126
2.0611535e-09,0.0056337365,0.10157403,0.5,0,0.0003144715,0.154338,0.0003144715
2.0611535e-09,0.0006273788,4.468099e-05,1.0,1,0.75544506,0.25886846,0.75544506
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0002645037,0.15213713,0.0002645037
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00033423756,0.15213713,0.00033423756
2.0611535e-09,0.0006273788,0.0003181736,0.5,1,0.0031787069,0.12963787,0.0031787069
1.0,0.7661445,0.00019507765,0.5,1,0.999709,0.89689237,0.999709
2.0611535e-09,0.3303359,0.06978976,0.5,0,0.00054783287,0.29002053,0.00054783287
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0005669412,0.15213713,0.0005669412
2.0611535e-09,0.0006273788,0.12151418,1.0,1,0.9540624,0.28585923,0.9540624
2.0611535e-09,0.0006273788,0.0017193541,1.0,1,0.003023782,0.25924057,0.003023782
2.0611535e-09,0.63336194,0.00027107837,0.5,1,0.9995249,0.40778914,0.9995249
1.0,0.31575856,0.00053019536,0.5,1,0.99957585,0.6989688,0.99957585
2.0611535e-09,0.7362692,0.00024236474,0.5,1,0.99968904,0.4530227,0.99968904
2.0611535e-09,0.0006273788,0.14020045,1.0,1,0.99752814,0.29001135,0.99752814
2.0611535e-09,0.0006273788,0.0031379368,1.0,1,0.0017733498,0.2595558,0.0017733498
2.0611535e-09,0.0006273788,0.10157403,0.5,1,0.10272415,0.15213713,0.10272415
2.0611535e-09,0.0006273788,7.84116e-06,0.5,1,0.54077154,0.1295689,0.54077154
2.0611535e-09,0.66966426,0.00029981724,0.5,1,0.9997214,0.42375472,0.9997214
2.0611535e-09,0.0006273788,0.05485496,1.0,1,0.001804764,0.2710474,0.001804764
2.0611535e-09,0.0006273788,0.17631775,0.5,0,0.00085510156,0.16874532,0.00085510156
2.0611535e-09,0.99999666,3.050195e-06,0.5,1,0.9997015,0.568909,0.9997015
2.0611535e-09,0.00067060074,0.10157403,0.5,0,0.0005601945,0.15215611,0.0005601945
2.0611535e-09,0.0018207827,0.10157403,0.5,0,0.00030000458,0.15266177,0.00030000458
2.0611535e-09,0.99999666,3.050195e-06,0.5,1,0.9996706,0.568909,0.9996706
2.0611535e-09,0.99999976,0.00028767574,0.5,1,0.9895261,0.56897354,0.9895261
2.0611535e-09,0.77323467,0.00020471742,0.5,1,0.9994416,0.469265,0.9994416
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00025546717,0.15213713,0.00025546717
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00025796695,0.15213713,0.00025796695
2.0611535e-09,0.99999666,3.050195e-06,0.5,1,0.9996654,0.568909,0.9996654
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0002539749,0.15213713,0.0002539749
2.0611535e-09,0.0006273788,0.9679185,0.5,1,0.9996268,0.34464058,0.9996268
2.0611535e-09,0.0006273788,0.009194268,0.5,0,0.00074235944,0.13161016,0.00074235944
1.0,0.63336194,0.0002722483,0.5,1,0.9996762,0.8385359,0.9996762
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0002558991,0.15213713,0.0002558991
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0003345026,0.15213713,0.0003345026
2.0611535e-09,0.78017163,0.00018961073,0.5,1,0.9997314,0.4723113,0.9997314
1.0,0.0006273788,2.6327521e-05,0.5,1,0.9246259,0.5603194,0.9246259
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00030635128,0.15213713,0.00030635128
2.0611535e-09,0.6871152,0.0002657616,0.5,1,0.9997314,0.4314189,0.9997314
2.0611535e-09,0.77323467,0.00019591945,0.5,1,0.99971646,0.46926305,0.99971646
2.0611535e-09,0.00271386,0.10157403,0.5,0,0.0002845873,0.15305437,0.0002845873
2.0611535e-09,0.99990165,0.0009222233,0.5,1,0.34511366,0.5690714,0.34511366
2.0611535e-09,0.77323467,0.00019507765,0.5,1,0.9997308,0.46926284,0.9997308
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00031079297,0.15213713,0.00031079297
2.0611535e-09,0.7362692,0.00022544943,0.5,1,0.9997289,0.4530189,0.9997289
0.99996257,0.6517334,0.00024132343,0.5,1,0.9996149,0.84658927,0.9996149
2.0611535e-09,0.0006273788,1.3170696e-05,0.5,0,0.33927605,0.12957008,0.33927605
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0002878527,0.15213713,0.0002878527
2.0611535e-09,0.0006273788,0.9914875,0.5,1,0.0011650362,0.3498777,0.0011650362
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00026997496,0.15213713,0.00026997496
2.0611535e-09,0.008953948,0.10157403,0.5,0,0.00030490675,0.15579763,0.00030490675
2.0611535e-09,0.999954,0.00075463107,0.5,1,0.9837042,0.5690572,0.9837042
2.0611535e-09,0.7661445,0.00021391037,0.5,1,0.9996592,0.4661501,0.9996592
2.0611535e-09,0.0006273788,6.560459e-06,1.0,1,0.004134527,0.25885996,0.004134527
2.0611535e-09,0.0006273788,0.056946136,0.5,0,0.00025164604,0.14222072,0.00025164604
2.0611535e-09,0.0010000889,0.10157403,0.5,0,0.00029574483,0.15230097,0.00029574483
2.0611535e-09,0.0006273788,0.35950902,0.5,1,0.9775076,0.2094508,0.9775076
2.0611535e-09,0.0056337365,0.111988515,0.5,0,0.00032696218,0.15665212,0.00032696218
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00025314302,0.15213713,0.00025314302
2.0611535e-09,0.71231765,0.00024828076,0.5,1,0.9997321,0.44249445,0.9997321
2.0611535e-09,0.99991274,1.2062782e-05,0.5,0,0.99890924,0.56887406,0.99890924
2.0611535e-09,0.0006273788,0.9894454,0.5,1,0.83167994,0.34942394,0.83167994
1.0,0.0006273788,0.10157403,0.5,1,0.12560354,0.58288354,0.12560354
2.0611535e-09,0.002079943,0.10327101,0.5,0,0.0003055507,0.15315276,0.0003055507
2.0611535e-09,0.0006273788,0.0972553,0.5,0,0.00028688498,0.1511775,0.00028688498
2.0611535e-09,0.0006273788,0.0002429918,1.0,1,0.08196342,0.25891253,0.08196342
2.0611535e-09,0.67845213,0.00028009692,0.5,1,0.9997321,0.42761365,0.9997321
